player_id,player_name,feature_season,outcome_season,position,usage_signal,efficiency_signal,development_signal,stability_signal,cohort_signal,role_signal,penalty_signal,wr_signal_score,scoring_version,usage_formula_notes,efficiency_formula_notes,development_formula_notes,stability_formula_notes,cohort_formula_notes,role_formula_notes,penalty_formula_notes
00-0034510,R.Foster,2020,2021,WR,0.0000,4.8529,0.0000,0.0000,0.0000,0.0000,38.1818,-2.2296,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033474,G.Dieter,2020,2021,WR,0.0000,6.4706,0.0000,0.0000,0.0000,0.0000,42.7273,-2.3182,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033215,C.Grayson,2020,2021,WR,0.0000,0.0000,4.5000,0.0000,0.0000,0.0000,40.4545,-2.4264,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0032778,T.Sharpe,2020,2021,WR,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,38.1818,-2.5145,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036340,A.Gandy-Golden,2020,2021,WR,0.0000,0.0000,1.3125,0.0000,0.0000,0.0000,35.9091,-2.6365,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0034660,R.Gafford,2020,2021,WR,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,40.4545,-2.6964,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033460,J.Ross,2020,2021,WR,0.0000,0.0000,2.1750,0.0000,0.0000,0.0000,40.4545,-2.8449,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0031763,D.Carter,2020,2021,WR,0.0000,3.2353,0.0000,0.0000,0.0000,0.0000,42.7273,-2.8682,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033911,T.Taylor,2020,2021,WR,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,42.7273,-2.8782,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0034207,J.Badet,2020,2021,WR,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,42.7273,-2.8782,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0035529,H.Butler,2020,2021,WR,0.0000,0.0000,3.0000,0.0000,0.0000,0.0000,42.7273,-2.8782,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036133,J.Proche,2020,2021,WR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,38.1818,-3.0545,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0034631,V.Smith,2020,2021,WR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,40.4545,-3.2364,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033266,J.Natson,2020,2021,WR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.7273,-3.4182,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0035341,T.Irwin,2020,2021,WR,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,42.7273,-3.4182,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036900,J.Chase,2021,2022,WR,32.3528,95.7986,40.0000,100.0000,100.0000,0.0000,47.5000,73.7445,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036613,J.Waddle,2021,2022,WR,43.5417,66.9605,36.6667,90.4056,100.0000,0.0000,20.0000,72.1358,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036963,A.St. Brown,2021,2022,WR,31.5104,66.6878,23.3333,86.4194,100.0000,0.0000,20.0000,65.7227,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036183,K.Wilkerson,2021,2022,WR,36.6667,100.0000,40.0000,0.0000,100.0000,0.0000,79.3940,58.1152,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036980,E.Moore,2021,2022,WR,27.5000,56.7984,14.4444,32.9833,91.2394,0.0000,20.0000,50.6750,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0036912,D.Smith,2021,2022,WR,19.4113,50.2967,0.0000,85.5333,76.1511,0.0000,20.0000,48.0609,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
00-0033908,C.Kupp,2021,2022,WR,55.0000,93.5632,40.0000,100.0000,0.0000,0.0000,70.4167,47.8724,wr_signal_score_cohort_balanced_v1,"0.55*scale(feature_targets_per_game,4.00,10.00)+0.45*scale(feature_target_share,0.12,0.30)","0.55*scale(feature_ppg_per_target,0.80,2.50)+0.45*scale(feature_ppg,6.00,18.00)","0.40*scale(48.00-feature_finish,0.00,36.00)+0.60*scale(expected_ppg_baseline-feature_ppg,0.00,4.00)","0.65*scale(feature_games_played,8.00,17.00)+0.35*scale(feature_total_ppr,80.00,260.00)","0.55*scale(feature_ppg_minus_cohort_expected,0.00,6.00)+0.25*scale(expected_finish_from_cohort-feature_finish,0.00,36.00)+0.20*scale(cohort_player_count,1.00,18.00)","0.18*scale(route_participation_season_avg,0.45,0.95)+0.22*scale(target_share_season_avg,0.10,0.30)+0.15*scale(air_yard_share_season_avg,0.08,0.35)+0.12*scale(routes_consistency_index,0.55,0.95)+0.18*scale(target_earning_index,0.12,0.42)+0.15*scale(opportunity_concentration_score,0.18,0.52)","0.55*scale(12.00-feature_finish,0.00,12.00)+0.25*scale(11.00-feature_games_played,0.00,11.00)+0.20*scale(0.14-feature_target_share,0.00,0.14)"
