player_id,player_name,team,season,week,position,fantasy_points_ppr,targets,receptions,receiving_yards,receiving_tds,games,snap_share,route_participation,target_share,air_yard_share
00-0037828,D.Gray,SF,2022,14,WR,2.0,1,1,10.0,0,,,,,
00-0030564,D.Hopkins,ARI,2022,14,WR,12.9,11,7,79.0,0,,,,,
00-0026189,D.Jackson,BAL,2022,14,WR,5.4,2,2,34.0,0,,,,,
00-0035216,D.Johnson,PIT,2022,14,WR,14.200000000000001,8,6,82.0,0,,,,,
00-0035640,D.Metcalf,SEA,2022,14,WR,18.1,10,5,71.0,1,,,,,
00-0036255,D.Mims,NYJ,2022,14,WR,6.5,5,3,35.0,0,,,,,
00-0034827,D.Moore,CAR,2022,14,WR,0.6000000000000001,3,0,0.0,0,,,,,
00-0031547,D.Parker,NE,2022,14,WR,4.4,2,2,24.0,0,,,,,
00-0036233,D.Peoples-Jones,CLE,2022,14,WR,19.4,12,8,114.0,0,,,,,
00-0032775,D.Robinson,BAL,2022,14,WR,10.2,6,5,52.0,0,,,,,
00-0035719,D.Samuel,SF,2022,14,WR,14.4,5,4,43.0,0,,,,,
00-0035535,D.Slayton,NYG,2022,14,WR,6.2,3,2,42.0,0,,,,,
00-0036912,D.Smith,PHI,2022,14,WR,17.4,8,5,64.0,1,,,,,
00-0036527,D.Turner,LV,2022,14,WR,0.6000000000000001,1,0,0.0,0,,,,,
00-0036980,E.Moore,NYJ,2022,14,WR,12.0,10,6,60.0,0,,,,,
00-0036196,G.Davis,BUF,2022,14,WR,6.1,4,3,31.0,0,,,,,
00-0035645,G.Olszewski,PIT,2022,14,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0037247,G.Pickens,PIT,2022,14,WR,10.8,3,3,78.0,0,,,,,
00-0037740,G.Wilson,NYJ,2022,14,WR,13.8,7,6,78.0,0,,,,,
00-0036165,I.Hodgins,NYG,2022,14,WR,15.8,6,4,38.0,1,,,,,
00-0033466,I.McKenzie,BUF,2022,14,WR,5.800000000000001,5,3,21.0,0,,,,,
00-0033572,J.Agnew,JAX,2022,14,WR,7.4,3,3,36.0,0,,,,,
00-0031051,J.Brown,BUF,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0036900,J.Chase,CIN,2022,14,WR,28.5,15,10,119.0,1,,,,,
00-0036322,J.Jefferson,MIN,2022,14,WR,33.3,15,11,223.0,0,,,,,
00-0036259,J.Jennings,SF,2022,14,WR,1.5,2,1,5.0,0,,,,,
00-0036407,J.Jeudy,DEN,2022,14,WR,33.3,9,8,73.0,3,,,,,
00-0027944,J.Jones,TB,2022,14,WR,8.8,8,5,38.0,0,,,,,
00-0036988,J.Palmer,LAC,2022,14,WR,9.3,6,4,53.0,0,,,,,
00-0036387,J.Reagor,MIN,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0033943,J.Reynolds,DET,2022,14,WR,16.1,6,5,51.0,1,,,,,
00-0033857,J.Smith-Schuster,KC,2022,14,WR,22.4,11,9,74.0,1,,,,,
00-0037387,J.Virgil,DEN,2022,14,WR,1.9,1,1,9.0,0,,,,,
00-0036613,J.Waddle,MIA,2022,14,WR,5.1,4,2,31.0,0,,,,,
00-0034676,J.Washington,DAL,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0034386,J.Watson,KC,2022,14,WR,0.0,2,0,0.0,0,,,,,
00-0037240,J.Williams,DET,2022,14,WR,11.100000000000001,2,1,41.0,1,,,,,
00-0030279,K.Allen,LAC,2022,14,WR,21.200000000000003,14,12,92.0,0,,,,,
00-0033307,K.Bourne,NE,2022,14,WR,9.7,5,5,47.0,0,,,,,
00-0033681,K.Cole,LV,2022,14,WR,2.1,1,1,11.0,0,,,,,
00-0035864,K.Hinton,DEN,2022,14,WR,8.8,6,5,38.0,0,,,,,
00-0036345,K.Osborn,MIN,2022,14,WR,14.8,5,5,38.0,1,,,,,
00-0032464,K.Raymond,DET,2022,14,WR,3.9000000000000004,2,2,19.0,0,,,,,
00-0037261,K.Shakir,BUF,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0036268,L.Shenault,CAR,2022,14,WR,7.800000000000001,4,4,31.0,0,,,,,
00-0035662,M.Brown,ARI,2022,14,WR,7.4,8,4,34.0,0,,,,,
00-0031408,M.Evans,TB,2022,14,WR,8.4,9,4,44.0,0,,,,,
00-0034764,M.Gallup,DAL,2022,14,WR,6.0,6,2,40.0,0,,,,,
00-0030068,M.Goodwin,SEA,2022,14,WR,20.3,6,5,95.0,1,,,,,
00-0033555,M.Hollins,LV,2022,14,WR,8.2,4,2,22.0,0,,,,,
00-0029293,M.Jones,JAX,2022,14,WR,3.2,1,1,22.0,0,,,,,
00-0034272,M.Valdes-Scantling,KC,2022,14,WR,3.0,3,1,20.0,0,,,,,
00-0033536,M.Williams,LAC,2022,14,WR,23.6,6,6,116.0,1,,,,,
00-0031549,N.Agholor,NE,2022,14,WR,8.2,10,5,32.0,0,,,,,
00-0033591,N.Brown,DAL,2022,14,WR,12.5,6,4,85.0,0,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,14,WR,11.3,8,3,23.0,1,,,,,
00-0032208,P.Dorsett,HOU,2022,14,WR,3.8,3,2,18.0,0,,,,,
00-0036271,Q.Watkins,PHI,2022,14,WR,5.9,5,4,19.0,0,,,,,
00-0032688,R.Chosen,ARI,2022,14,WR,9.0,4,4,50.0,0,,,,,
00-0034411,R.Gage,TB,2022,14,WR,9.2,2,2,12.0,1,,,,,
00-0034286,R.James,NYG,2022,14,WR,19.1,9,7,61.0,1,,,,,
00-0034407,R.McCloud,SF,2022,14,WR,2.8,1,1,11.0,0,,,,,
00-0036652,R.McMath,TEN,2022,14,WR,0.0,4,0,0.0,0,,,,,
00-0030431,R.Woods,TEN,2022,14,WR,9.9,7,5,49.0,0,,,,,
00-0031588,S.Diggs,BUF,2022,14,WR,6.7,5,3,37.0,0,,,,,
00-0035298,S.Miller,TB,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0038090,S.Moore,KC,2022,14,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0034928,S.Sims,PIT,2022,14,WR,7.1,4,4,30.0,0,,,,,
00-0036572,S.Smith,CAR,2022,14,WR,9.7,2,2,17.0,1,,,,,
00-0036849,T.Atwell,LA,2022,14,WR,9.5,9,5,50.0,0,,,,,
00-0033009,T.Boyd,CIN,2022,14,WR,0.0,1,0,0.0,0,,,,,
00-0033040,T.Hill,MIA,2022,14,WR,18.1,10,4,81.0,1,,,,,
00-0035341,T.Irwin,CIN,2022,14,WR,13.8,2,2,58.0,1,,,,,
00-0032211,T.Lockett,SEA,2022,14,WR,17.0,9,5,60.0,1,,,,,
00-0036955,T.Marshall,CAR,2022,14,WR,2.8,1,1,18.0,0,,,,,
00-0034487,T.Sherfield,MIA,2022,14,WR,1.7000000000000002,4,1,7.0,0,,,,,
00-0033292,T.Taylor,CIN,2022,14,WR,4.4,4,1,34.0,0,,,,,
00-0038104,T.Thornton,NE,2022,14,WR,6.800000000000001,5,4,28.0,0,,,,,
00-0036415,V.Jefferson,LA,2022,14,WR,12.4,4,2,44.0,1,,,,,
00-0033891,Z.Jones,JAX,2022,14,WR,21.7,12,8,77.0,1,,,,,
00-0033251,Z.Pascal,PHI,2022,14,WR,1.5,1,1,5.0,0,,,,,
00-0035676,A.Brown,PHI,2022,15,WR,27.1,16,9,181.0,0,,,,,
00-0031544,A.Cooper,CLE,2022,15,WR,9.8,6,4,58.0,0,,,,,
00-0035021,A.Dulin,IND,2022,15,WR,5.0,2,2,25.0,0,,,,,
00-0027942,A.Green,ARI,2022,15,WR,0.0,2,0,0.0,0,,,,,
00-0034521,A.Lazard,GB,2022,15,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0037664,A.Pierce,IND,2022,15,WR,0.0,5,0,0.0,0,,,,,
00-0036991,A.Rodgers,HOU,2022,15,WR,4.6,4,2,26.0,0,,,,,
00-0036963,A.St. Brown,DET,2022,15,WR,15.200000000000001,10,7,76.0,0,,,,,
00-0030035,A.Thielen,MIN,2022,15,WR,13.100000000000001,4,3,41.0,1,,,,,
00-0036261,B.Aiyuk,SF,2022,15,WR,3.9000000000000004,4,2,19.0,0,,,,,
00-0034419,B.Berrios,NYJ,2022,15,WR,2.4000000000000004,6,1,14.0,0,,,,,
00-0037382,B.Johnson,DEN,2022,15,WR,6.0,4,3,30.0,0,,,,,
00-0034646,B.Powell,LA,2022,15,WR,1.7000000000000002,2,1,4.0,0,,,,,
00-0034297,B.Pringle,CHI,2022,15,WR,11.9,2,2,39.0,1,,,,,
00-0037355,B.Sanders,MIA,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0036862,B.Skowronek,LA,2022,15,WR,1.3,3,1,3.0,0,,,,,
00-0029000,C.Beasley,BUF,2022,15,WR,1.9,1,1,9.0,0,,,,,
00-0032128,C.Conley,TEN,2022,15,WR,4.9,3,3,19.0,0,,,,,
00-0033921,C.Godwin,TB,2022,15,WR,22.3,8,8,83.0,1,,,,,
00-0034775,C.Kirk,JAX,2022,15,WR,15.200000000000001,10,6,92.0,0,,,,,
00-0036358,C.Lamb,DAL,2022,15,WR,19.700000000000003,7,7,126.0,0,,,,,
00-0032398,C.Moore,HOU,2022,15,WR,8.2,8,4,42.0,0,,,,,
00-0037239,C.Olave,NO,2022,15,WR,8.3,4,3,53.0,0,,,,,
00-0033282,C.Samuel,WAS,2022,15,WR,7.5,5,3,44.0,0,,,,,
00-0038124,C.Watson,GB,2022,15,WR,8.600000000000001,6,4,46.0,0,,,,,
00-0034418,C.Wilson,MIA,2022,15,WR,3.1,2,1,21.0,0,,,,,
00-0031381,D.Adams,LV,2022,15,WR,6.800000000000001,9,4,28.0,0,,,,,
00-0038147,D.Baldwin,CLE,2022,15,WR,4.5,2,2,25.0,0,,,,,
00-0036626,D.Brown,WAS,2022,15,WR,1.5,2,0,0.0,0,,,,,
00-0031868,D.Byrd,ATL,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0031763,D.Carter,LAC,2022,15,WR,1.5,2,1,15.0,0,,,,,
00-0034777,D.Chark,DET,2022,15,WR,2.8,2,1,18.0,0,,,,,
00-0036331,D.Duvernay,BAL,2022,15,WR,4.9,3,2,29.0,0,,,,,
00-0030564,D.Hopkins,ARI,2022,15,WR,13.0,11,7,60.0,0,,,,,
00-0026189,D.Jackson,BAL,2022,15,WR,0.0,3,0,0.0,0,,,,,
00-0035216,D.Johnson,PIT,2022,15,WR,20.0,10,10,98.0,0,,,,,
00-0037238,D.London,ATL,2022,15,WR,12.0,11,7,70.0,0,,,,,
00-0035640,D.Metcalf,SEA,2022,15,WR,12.5,9,7,55.0,0,,,,,
00-0036255,D.Mims,NYJ,2022,15,WR,2.3,2,1,13.0,0,,,,,
00-0034827,D.Moore,CAR,2022,15,WR,18.3,6,5,73.0,1,,,,,
00-0036233,D.Peoples-Jones,CLE,2022,15,WR,13.1,4,4,31.0,1,,,,,
00-0034860,D.Pettis,CHI,2022,15,WR,2.3,4,1,13.0,0,,,,,
00-0032775,D.Robinson,BAL,2022,15,WR,6.9,6,6,29.0,0,,,,,
00-0035535,D.Slayton,NYG,2022,15,WR,7.300000000000001,7,5,23.0,0,,,,,
00-0036912,D.Smith,PHI,2022,15,WR,17.6,8,5,126.0,0,,,,,
00-0037487,D.Thompkins,TB,2022,15,WR,2.6,1,1,7.0,0,,,,,
00-0036980,E.Moore,NYJ,2022,15,WR,9.4,7,4,51.0,0,,,,,
00-0034279,E.St. Brown,CHI,2022,15,WR,3.0,1,1,20.0,0,,,,,
00-0036247,F.Swain,DEN,2022,15,WR,1.9,1,1,9.0,0,,,,,
00-0036196,G.Davis,BUF,2022,15,WR,9.600000000000001,6,4,56.0,0,,,,,
00-0035645,G.Olszewski,PIT,2022,15,WR,1.3,1,1,3.0,0,,,,,
00-0037247,G.Pickens,PIT,2022,15,WR,7.300000000000001,5,2,53.0,0,,,,,
00-0037740,G.Wilson,NYJ,2022,15,WR,13.8,9,4,98.0,0,,,,,
00-0034983,H.Renfrow,LV,2022,15,WR,2.4000000000000004,3,1,14.0,0,,,,,
00-0036165,I.Hodgins,NYG,2022,15,WR,7.7,4,4,37.0,0,,,,,
00-0033466,I.McKenzie,BUF,2022,15,WR,4.4,5,2,24.0,0,,,,,
00-0033572,J.Agnew,JAX,2022,15,WR,8.4,3,2,12.0,0,,,,,
00-0036900,J.Chase,CIN,2022,15,WR,19.0,13,7,60.0,1,,,,,
00-0037741,J.Dotson,WAS,2022,15,WR,20.5,6,4,105.0,1,,,,,
00-0036322,J.Jefferson,MIN,2022,15,WR,30.3,16,12,123.0,1,,,,,
00-0036259,J.Jennings,SF,2022,15,WR,6.1,5,3,31.0,0,,,,,
00-0036407,J.Jeudy,DEN,2022,15,WR,14.600000000000001,8,7,76.0,0,,,,,
00-0031382,J.Landry,NO,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0034960,J.Meyers,NE,2022,15,WR,8.7,6,2,47.0,0,,,,,
00-0037291,J.Nailor,MIN,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0036988,J.Palmer,LAC,2022,15,WR,9.9,5,5,49.0,0,,,,,
00-0036133,J.Proche,BAL,2022,15,WR,0.0,2,0,0.0,0,,,,,
00-0036387,J.Reagor,MIN,2022,15,WR,-0.5,2,0,0.0,0,,,,,
00-0035510,J.Smith,NYJ,2022,15,WR,11.7,5,4,77.0,0,,,,,
00-0033857,J.Smith-Schuster,KC,2022,15,WR,16.8,10,10,88.0,0,,,,,
00-0036613,J.Waddle,MIA,2022,15,WR,20.4,7,3,114.0,1,,,,,
00-0034386,J.Watson,KC,2022,15,WR,0.0,2,0,0.0,0,,,,,
00-0037240,J.Williams,DET,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0030279,K.Allen,LAC,2022,15,WR,16.6,9,8,86.0,0,,,,,
00-0033307,K.Bourne,NE,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0033681,K.Cole,LV,2022,15,WR,13.0,2,2,50.0,1,,,,,
00-0036345,K.Osborn,MIN,2022,15,WR,31.700000000000003,16,10,157.0,1,,,,,
00-0032464,K.Raymond,DET,2022,15,WR,16.3,6,5,53.0,0,,,,,
00-0036913,K.Toney,KC,2022,15,WR,1.5,1,1,5.0,0,,,,,
00-0036268,L.Shenault,CAR,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0035703,M.Boykin,PIT,2022,15,WR,1.0,1,1,0.0,0,,,,,
00-0035662,M.Brown,ARI,2022,15,WR,5.9,8,4,19.0,0,,,,,
00-0031408,M.Evans,TB,2022,15,WR,13.3,9,5,83.0,0,,,,,
00-0034764,M.Gallup,DAL,2022,15,WR,1.2,2,1,2.0,0,,,,,
00-0030068,M.Goodwin,SEA,2022,15,WR,3.0,5,2,10.0,0,,,,,
00-0033555,M.Hollins,LV,2022,15,WR,14.0,8,4,40.0,1,,,,,
00-0029293,M.Jones,JAX,2022,15,WR,9.7,6,2,17.0,1,,,,,
00-0036252,M.Pittman,IND,2022,15,WR,19.0,14,10,60.0,0,,,,,
00-0034272,M.Valdes-Scantling,KC,2022,15,WR,11.6,5,3,26.0,1,,,,,
00-0033536,M.Williams,LAC,2022,15,WR,10.7,8,4,67.0,0,,,,,
00-0037300,M.Woods,CLE,2022,15,WR,0.9,2,1,4.0,0,,,,,
00-0031549,N.Agholor,NE,2022,15,WR,1.3,6,1,3.0,0,,,,,
00-0033591,N.Brown,DAL,2022,15,WR,22.9,9,6,49.0,2,,,,,
00-0035621,N.Webster,CHI,2022,15,WR,3.4000000000000004,3,2,14.0,0,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,15,WR,0.0,2,0,0.0,0,,,,,
00-0035208,O.Zaccheaus,ATL,2022,15,WR,0.0,3,0,0.0,0,,,,,
00-0035639,P.Campbell,IND,2022,15,WR,3.3,3,2,13.0,0,,,,,
00-0032208,P.Dorsett,HOU,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0035022,P.Hart,SEA,2022,15,WR,1.3,1,1,3.0,0,,,,,
00-0036271,Q.Watkins,PHI,2022,15,WR,5.0,6,4,6.0,0,,,,,
00-0032688,R.Chosen,ARI,2022,15,WR,0.0,2,0,0.0,0,,,,,
00-0028002,R.Cobb,GB,2022,15,WR,6.2,4,3,32.0,0,,,,,
00-0037816,R.Doubs,GB,2022,15,WR,10.5,5,5,55.0,0,,,,,
00-0034411,R.Gage,TB,2022,15,WR,25.9,12,8,59.0,2,,,,,
00-0034286,R.James,NYG,2022,15,WR,8.2,5,4,42.0,0,,,,,
00-0034407,R.McCloud,SF,2022,15,WR,2.6,3,1,16.0,0,,,,,
00-0036652,R.McMath,TEN,2022,15,WR,1.1,2,1,1.0,0,,,,,
00-0037545,R.Shaheed,NO,2022,15,WR,18.5,4,3,95.0,1,,,,,
00-0030431,R.Woods,TEN,2022,15,WR,3.2,4,2,12.0,0,,,,,
00-0031588,S.Diggs,BUF,2022,15,WR,10.7,9,5,60.0,0,,,,,
00-0038090,S.Moore,KC,2022,15,WR,1.2000000000000002,0,0,0.0,0,,,,,
00-0034928,S.Sims,PIT,2022,15,WR,3.9000000000000004,2,1,10.0,0,,,,,
00-0036572,S.Smith,CAR,2022,15,WR,3.4000000000000004,3,1,24.0,0,,,,,
00-0036849,T.Atwell,LA,2022,15,WR,1.6,4,1,10.0,0,,,,,
00-0033009,T.Boyd,CIN,2022,15,WR,14.5,5,5,35.0,1,,,,,
00-0036410,T.Higgins,CIN,2022,15,WR,16.3,8,5,33.0,1,,,,,
00-0033040,T.Hill,MIA,2022,15,WR,21.9,13,9,69.0,1,,,,,
00-0035341,T.Irwin,CIN,2022,15,WR,1.5,2,1,5.0,0,,,,,
00-0032211,T.Lockett,SEA,2022,15,WR,13.8,9,7,68.0,0,,,,,
00-0036955,T.Marshall,CAR,2022,15,WR,8.100000000000001,3,3,51.0,0,,,,,
00-0035659,T.McLaurin,WAS,2022,15,WR,13.0,6,6,70.0,0,,,,,
00-0034487,T.Sherfield,MIA,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0038104,T.Thornton,NE,2022,15,WR,3.1,4,1,21.0,0,,,,,
00-0036415,V.Jefferson,LA,2022,15,WR,5.2,2,2,32.0,0,,,,,
00-0037745,V.Jones,CHI,2022,15,WR,-0.7,2,1,3.0,0,,,,,
00-0033891,Z.Jones,JAX,2022,15,WR,34.9,8,6,109.0,3,,,,,
00-0033251,Z.Pascal,PHI,2022,15,WR,0.0,1,0,0.0,0,,,,,
00-0035676,A.Brown,PHI,2022,16,WR,16.3,8,6,103.0,0,,,,,
00-0031544,A.Cooper,CLE,2022,16,WR,13.2,10,6,72.0,0,,,,,
00-0034521,A.Lazard,GB,2022,16,WR,11.100000000000001,11,5,61.0,0,,,,,
00-0037664,A.Pierce,IND,2022,16,WR,5.6,4,3,26.0,0,,,,,
00-0036991,A.Rodgers,HOU,2022,16,WR,4.7,2,1,37.0,0,,,,,
00-0036963,A.St. Brown,DET,2022,16,WR,14.600000000000001,13,7,76.0,0,,,,,
00-0030035,A.Thielen,MIN,2022,16,WR,1.6,5,1,6.0,0,,,,,
00-0036261,B.Aiyuk,SF,2022,16,WR,13.1,7,5,81.0,0,,,,,
00-0031236,B.Cooks,HOU,2022,16,WR,13.4,9,4,34.0,1,,,,,
00-0034646,B.Powell,LA,2022,16,WR,4.5,3,3,12.0,0,,,,,
00-0034297,B.Pringle,CHI,2022,16,WR,5.4,2,2,34.0,0,,,,,
00-0029000,C.Beasley,BUF,2022,16,WR,1.9,1,1,9.0,0,,,,,
00-0033871,C.Davis,NYJ,2022,16,WR,3.4000000000000004,7,2,14.0,0,,,,,
00-0033921,C.Godwin,TB,2022,16,WR,14.3,10,8,63.0,0,,,,,
00-0034775,C.Kirk,JAX,2022,16,WR,5.6,6,3,22.0,0,,,,,
00-0036358,C.Lamb,DAL,2022,16,WR,34.0,11,10,120.0,2,,,,,
00-0032398,C.Moore,HOU,2022,16,WR,4.5,4,2,25.0,0,,,,,
00-0033282,C.Samuel,WAS,2022,16,WR,16.4,5,5,52.0,1,,,,,
00-0034348,C.Sutton,DEN,2022,16,WR,11.4,7,5,64.0,0,,,,,
00-0038124,C.Watson,GB,2022,16,WR,10.9,8,6,49.0,0,,,,,
00-0031381,D.Adams,LV,2022,16,WR,3.5,9,2,15.0,0,,,,,
00-0037257,D.Bell,CLE,2022,16,WR,2.8,2,1,18.0,0,,,,,
00-0031868,D.Byrd,ATL,2022,16,WR,2.5,2,1,15.0,0,,,,,
00-0034777,D.Chark,DET,2022,16,WR,14.8,5,4,108.0,0,,,,,
00-0030564,D.Hopkins,ARI,2022,16,WR,1.4,10,1,4.0,0,,,,,
00-0026189,D.Jackson,BAL,2022,16,WR,2.0,2,1,10.0,0,,,,,
00-0035216,D.Johnson,PIT,2022,16,WR,11.4,7,5,64.0,0,,,,,
00-0037238,D.London,ATL,2022,16,WR,14.600000000000001,9,7,96.0,0,,,,,
00-0035640,D.Metcalf,SEA,2022,16,WR,15.1,9,7,81.0,0,,,,,
00-0034827,D.Moore,CAR,2022,16,WR,20.1,7,5,83.0,1,,,,,
00-0036233,D.Peoples-Jones,CLE,2022,16,WR,1.2,5,1,2.0,0,,,,,
00-0034860,D.Pettis,CHI,2022,16,WR,9.1,5,2,11.0,1,,,,,
00-0032775,D.Robinson,BAL,2022,16,WR,7.6,1,1,6.0,1,,,,,
00-0035535,D.Slayton,NYG,2022,16,WR,11.9,6,4,79.0,0,,,,,
00-0036912,D.Smith,PHI,2022,16,WR,31.3,12,8,113.0,2,,,,,
00-0036980,E.Moore,NYJ,2022,16,WR,3.5,3,2,15.0,0,,,,,
00-0036247,F.Swain,DEN,2022,16,WR,2.1,2,1,11.0,0,,,,,
00-0036196,G.Davis,BUF,2022,16,WR,11.5,6,3,45.0,1,,,,,
00-0035500,G.Dortch,ARI,2022,16,WR,22.3,11,10,98.0,0,,,,,
00-0037247,G.Pickens,PIT,2022,16,WR,16.7,5,5,57.0,1,,,,,
00-0037740,G.Wilson,NYJ,2022,16,WR,5.0,9,4,30.0,0,,,,,
00-0034983,H.Renfrow,LV,2022,16,WR,14.2,7,4,42.0,1,,,,,
00-0036165,I.Hodgins,NYG,2022,16,WR,22.9,12,8,89.0,1,,,,,
00-0033466,I.McKenzie,BUF,2022,16,WR,0.6000000000000001,2,0,0.0,0,,,,,
00-0033572,J.Agnew,JAX,2022,16,WR,1.8,1,1,8.0,0,,,,,
00-0036900,J.Chase,CIN,2022,16,WR,13.9,11,8,79.0,0,,,,,
00-0037741,J.Dotson,WAS,2022,16,WR,19.6,9,6,76.0,1,,,,,
00-0036322,J.Jefferson,MIN,2022,16,WR,31.3,16,12,133.0,1,,,,,
00-0036259,J.Jennings,SF,2022,16,WR,4.1,3,2,21.0,0,,,,,
00-0036407,J.Jeudy,DEN,2022,16,WR,17.700000000000003,10,6,117.0,0,,,,,
00-0027944,J.Jones,TB,2022,16,WR,1.5,2,1,5.0,0,,,,,
00-0034960,J.Meyers,NE,2022,16,WR,20.3,7,6,83.0,1,,,,,
00-0036988,J.Palmer,LAC,2022,16,WR,3.6,3,2,16.0,0,,,,,
00-0033943,J.Reynolds,DET,2022,16,WR,5.1,4,2,31.0,0,,,,,
00-0033857,J.Smith-Schuster,KC,2022,16,WR,5.7,4,3,27.0,0,,,,,
00-0037387,J.Virgil,DEN,2022,16,WR,0.0,1,0,0.0,0,,,,,
00-0036613,J.Waddle,MIA,2022,16,WR,25.3,6,5,143.0,1,,,,,
00-0034386,J.Watson,KC,2022,16,WR,0.0,4,0,0.0,0,,,,,
00-0037240,J.Williams,DET,2022,16,WR,0.0,1,0,0.0,0,,,,,
00-0030279,K.Allen,LAC,2022,16,WR,21.4,14,11,104.0,0,,,,,
00-0033307,K.Bourne,NE,2022,16,WR,24.9,9,6,100.0,1,,,,,
00-0033681,K.Cole,LV,2022,16,WR,0.0,1,0,0.0,0,,,,,
00-0034317,K.Kirkwood,NO,2022,16,WR,0.0,2,0,0.0,0,,,,,
00-0036345,K.Osborn,MIN,2022,16,WR,4.7,4,3,17.0,0,,,,,
00-0032464,K.Raymond,DET,2022,16,WR,7.4,1,1,56.0,0,,,,,
00-0037261,K.Shakir,BUF,2022,16,WR,3.5,1,1,5.0,0,,,,,
00-0036913,K.Toney,KC,2022,16,WR,7.8,2,1,8.0,1,,,,,
00-0036268,L.Shenault,CAR,2022,16,WR,8.3,3,3,53.0,0,,,,,
00-0032951,L.Treadwell,SEA,2022,16,WR,5.6,7,3,26.0,0,,,,,
00-0035662,M.Brown,ARI,2022,16,WR,8.8,6,3,57.0,0,,,,,
00-0031408,M.Evans,TB,2022,16,WR,5.9,8,3,29.0,0,,,,,
00-0034764,M.Gallup,DAL,2022,16,WR,13.6,7,4,36.0,1,,,,,
00-0030068,M.Goodwin,SEA,2022,16,WR,0.0,4,0,0.0,0,,,,,
00-0033555,M.Hollins,LV,2022,16,WR,1.7000000000000002,2,1,7.0,0,,,,,
00-0029293,M.Jones,JAX,2022,16,WR,4.5,4,3,15.0,0,,,,,
00-0036252,M.Pittman,IND,2022,16,WR,7.9,7,4,39.0,0,,,,,
00-0034272,M.Valdes-Scantling,KC,2022,16,WR,0.0,2,0,0.0,0,,,,,
00-0033536,M.Williams,LAC,2022,16,WR,11.600000000000001,4,4,76.0,0,,,,,
00-0037300,M.Woods,CLE,2022,16,WR,1.5,1,1,5.0,0,,,,,
00-0033591,N.Brown,DAL,2022,16,WR,1.5,2,1,5.0,0,,,,,
00-0036182,N.Westbrook-Ikhine,TEN,2022,16,WR,4.300000000000001,3,2,23.0,0,,,,,
